partidos,media_goles_esperados,media_goles_marcados,media_diff_goles
760,1.2717163632894737,1.2828947368421053,-0.011178373552631585
760,1.2907962315789474,1.35,-0.059203768421052634
760,1.2941421311842105,1.4,-0.10585786881578947
760,1.3052218593421052,1.3394736842105264,-0.03425182486842105
760,1.4279456059210525,1.4105263157894736,0.01741929013157895
760,1.4253325210526315,1.3605263157894736,0.06480620526315789
