partidos,media_goles_esperados,media_goles_marcados,media_diff_goles
760,1.2915310114473684,1.3473684210526315,-0.05583740960526315
760,1.2583330078947368,1.2881578947368422,-0.029824886842105262
760,1.3774247417105265,1.4776315789473684,-0.1002068372368421
760,1.2827043961842106,1.3381578947368422,-0.055453498552631576
760,1.373843935394737,1.3407894736842105,0.03305446171052631
750,1.4925724811999999,1.516,-0.0234275188
