partidos,media_goles_esperados,media_goles_marcados,media_diff_goles
760,1.3094618188157894,1.3276315789473685,-0.018169760131578946
760,1.3808774313157897,1.3723684210526317,0.008509010263157892
760,1.2529703536842105,1.4710526315789474,-0.21808227789473683
760,1.3755555393421053,1.3473684210526315,0.028187118289473692
760,1.389124480263158,1.293421052631579,0.09570342763157895
760,1.2799563643421052,1.2394736842105263,0.04048268013157895
