partidos,media_goles_esperados,media_goles_marcados,media_diff_goles
480,1.159821736875,1.2145833333333333,-0.05476159645833334
480,1.1710754462083335,1.225,-0.05392455379166667
480,0.9413357002083332,1.0666666666666667,-0.12533096645833333
480,1.0707353597916667,1.1270833333333334,-0.056347973541666665
480,1.12720304875,1.1291666666666667,-0.0019636179166666653
480,1.25956676375,1.2145833333333333,0.044983430416666664
